레코드 수,고객 세그먼트,고객명,고객번호,고유 ID,국가,매출,배송 방법,배송 일자,수량,수익,시군구,시도,제품 대분류,제품 중분류,제품 코드,제품명,주문 번호,주문 일자,지역,할인율
1,홈 오피스,이병국,ED-13885,5535,대한민국,35277.822,당일 배송,2016. 10. 3.,1,2964.222,동구,대구광역시,사무용품,일반 사무용품,OFF-SU-10002715,"Elite Trimmer, High Speed",IN-2013-42220,2016. 10. 3.,영남,0.17
1,홈 오피스,김연경,NL-18310,10017,대한민국,51989.4,당일 배송,2018. 9. 19.,1,6211.8,동래구,부산광역시,사무용품,봉투,OFF-EN-10001733,"Cameo Interoffice Envelope, with clear poly window",IN-2015-81154,2018. 9. 19.,영남,0
1,홈 오피스,조우철,NM-18445,4068,대한민국,36689.4,당일 배송,2017. 6. 11.,1,5477.4,수영구,부산광역시,사무용품,봉투,OFF-EN-10003632,"Jiffy Mailers, Recycled",IN-2014-48184,2017. 6. 11.,영남,0
1,홈 오피스,도효신,MR-17545,1217,대한민국,6670.8,당일 배송,2017. 11. 12.,1,1866.6,남구,울산광역시,사무용품,라벨,OFF-LA-10003132,"Hon File Folder Labels, Adjustable",IN-2014-15277,2017. 11. 12.,영남,0
1,홈 오피스,구보검,BE-11455,8462,대한민국,37755.504,당일 배송,2018. 10. 28.,2,-5023.296,달서구,대구광역시,사무용품,일반 사무용품,OFF-SU-10003789,"Fiskars Box Cutter, Steel",IN-2015-53070,2018. 10. 28.,영남,0.47
1,홈 오피스,정지윤,JS-15940,4934,대한민국,22215.6,당일 배송,2016. 1. 18.,2,11077.2,부산진구,부산광역시,사무용품,라벨,OFF-LA-10000668,"Smead Removable Labels, Adjustable",IN-2013-33708,2016. 1. 18.,영남,0
1,홈 오피스,송석준,EM-14200,1752,대한민국,13850.172,당일 배송,2016. 8. 17.,2,-3714.228,영도구,부산광역시,사무용품,라벨,OFF-LA-10000370,"Hon Color Coded Labels, Laser Printer Compatible",ID-2013-60980,2016. 8. 17.,영남,0.47
1,홈 오피스,노회창,AS-10135,10210,대한민국,21628.08,당일 배송,2018. 9. 6.,2,-13378.32,동구,부산광역시,사무용품,종이,OFF-PA-10003527,"Xerox Memo Slips, 8.5 x 11",ID-2015-80979,2018. 9. 6.,영남,0.4
1,홈 오피스,김연경,NL-18310,10248,대한민국,22644,당일 배송,2016. 10. 19.,2,4039.2,동래구,부산광역시,사무용품,필기구,OFF-AR-10000431,"Sanford Pens, Blue",IN-2013-84080,2016. 10. 19.,영남,0
1,홈 오피스,황민율,HD-14785,5420,대한민국,90331.2,당일 배송,2015. 9. 15.,3,-10557,남해군,경상남도,사무용품,바인더,OFF-BI-10001032,"Avery Binding Machine, Recycled",IN-2012-54680,2015. 9. 15.,영남,0.4
1,홈 오피스,황민율,HD-14785,5421,대한민국,44008.92,당일 배송,2015. 9. 15.,3,-8133.48,남해군,경상남도,사무용품,수납용품,OFF-ST-10000287,"Rogers Box, Blue",IN-2012-54680,2015. 9. 15.,영남,0.4
1,홈 오피스,이병국,ED-13885,5536,대한민국,68269.824,당일 배송,2016. 10. 3.,3,-1681.776,동구,대구광역시,사무용품,수납용품,OFF-ST-10000542,"Fellowes Folders, Industrial",IN-2013-42220,2016. 10. 3.,영남,0.17
1,홈 오피스,송석준,EM-14200,1753,대한민국,34287.3,당일 배송,2016. 8. 17.,3,13173.3,영도구,부산광역시,사무용품,바인더,OFF-BI-10001904,"Cardinal Binder Covers, Durable",ID-2013-60980,2016. 8. 17.,영남,0.17
1,홈 오피스,송석준,EM-14200,1754,대한민국,74927.16,당일 배송,2016. 8. 17.,3,-57999.24,영도구,부산광역시,사무용품,일반 사무용품,OFF-SU-10003221,"Acme Trimmer, Easy Grip",ID-2013-60980,2016. 8. 17.,영남,0.47
1,홈 오피스,한재우,PC-19000,5813,대한민국,99144,당일 배송,2017. 8. 20.,4,26438.4,경주시,경상북도,사무용품,봉투,OFF-EN-10003455,"Cameo Manila Envelope, Set of 50",IN-2014-49108,2017. 8. 20.,영남,0.1
1,홈 오피스,구보검,BE-11455,8464,대한민국,1752360.408,당일 배송,2018. 10. 28.,4,380011.608,달서구,대구광역시,사무용품,가전,OFF-AP-10002244,"Breville Refrigerator, White",IN-2015-53070,2018. 10. 28.,영남,0.17
1,홈 오피스,구보검,BE-11455,8463,대한민국,36717.552,당일 배송,2018. 10. 28.,4,-9060.048,달서구,대구광역시,사무용품,종이,OFF-PA-10003899,"SanDisk Memo Slips, Premium",IN-2015-53070,2018. 10. 28.,영남,0.47
1,홈 오피스,노회창,AS-10135,3655,대한민국,41983.2,당일 배송,2016. 10. 27.,4,10404,동구,부산광역시,사무용품,파스너,OFF-FA-10001925,"Advantus Staples, 12 Pack",IN-2013-50935,2016. 10. 27.,영남,0
1,홈 오피스,이병국,ED-13885,5534,대한민국,117592.74,당일 배송,2016. 10. 3.,5,18295.74,동구,대구광역시,사무용품,일반 사무용품,OFF-SU-10002027,"Stiletto Letter Opener, High Speed",IN-2013-42220,2016. 10. 3.,영남,0.17
1,홈 오피스,현한나,PL-18925,7317,대한민국,36319.14,당일 배송,2017. 8. 21.,5,-2236.86,해운대구,부산광역시,사무용품,바인더,OFF-BI-10002386,"Acco Index Tab, Clear",IN-2014-47071,2017. 8. 21.,영남,0.17
1,홈 오피스,현한나,PL-18925,7318,대한민국,1580111.172,당일 배송,2017. 8. 21.,6,-57233.628,해운대구,부산광역시,사무용품,가전,OFF-AP-10003275,"KitchenAid Microwave, Silver",IN-2014-47071,2017. 8. 21.,영남,0.17
1,홈 오피스,김연경,NL-18310,10020,대한민국,151102.8,당일 배송,2018. 9. 19.,6,21114,동래구,부산광역시,사무용품,봉투,OFF-EN-10000975,"Ames Manila Envelope, Set of 50",IN-2015-81154,2018. 9. 19.,영남,0
1,홈 오피스,김연경,NL-18310,10018,대한민국,1214330.4,당일 배송,2018. 9. 19.,6,182131.2,동래구,부산광역시,사무용품,수납용품,OFF-ST-10004748,"Smead Lockers, Blue",IN-2015-81154,2018. 9. 19.,영남,0
1,홈 오피스,황민율,HD-14785,5419,대한민국,156151.8,당일 배송,2015. 9. 15.,7,-70471.8,남해군,경상남도,사무용품,봉투,OFF-EN-10000968,"Kraft Mailers, Recycled",IN-2012-54680,2015. 9. 15.,영남,0.4
1,홈 오피스,송석준,EM-14200,1756,대한민국,101719.296,당일 배송,2016. 8. 17.,7,-61501.104,영도구,부산광역시,사무용품,수납용품,OFF-ST-10000542,"Fellowes Folders, Industrial",ID-2013-60980,2016. 8. 17.,영남,0.47
1,홈 오피스,노회창,AS-10135,3656,대한민국,167198.4,당일 배송,2016. 10. 27.,8,45043.2,동구,부산광역시,사무용품,봉투,OFF-EN-10004755,"Cameo Business Envelopes, Set of 50",IN-2013-50935,2016. 10. 27.,영남,0
1,홈 오피스,서경미,AS-10630,6843,대한민국,134933.76,당일 배송,2016. 3. 9.,8,-106928.64,남구,울산광역시,사무용품,종이,OFF-PA-10000383,"Green Bar Note Cards, Premium",ID-2013-29039,2016. 3. 9.,영남,0.47
1,홈 오피스,김연경,NL-18310,2399,대한민국,63866.484,당일 배송,2018. 2. 18.,11,-7492.716,동래구,부산광역시,사무용품,수납용품,OFF-ST-10002714,"Eldon Box, Industrial",IN-2015-77374,2018. 2. 18.,영남,0.47
1,홈 오피스,권현숙,PV-18985,8749,대한민국,94645.8,당일 배송,2018. 7. 29.,3,25520.4,태안군,충청남도,사무용품,봉투,OFF-EN-10004053,"GlobeWeis Manila Envelope, with clear poly window",IN-2015-38930,2018. 7. 29.,충청,0
1,홈 오피스,이석진,BE-11335,4746,대한민국,139435.02,당일 배송,2016. 8. 29.,3,38638.62,제주시,제주특별자치도,사무용품,필기구,OFF-AR-10002747,"Boston Canvas, Fluorescent",IN-2013-31349,2016. 8. 29.,호남,0.17
1,홈 오피스,안인경,CG-12040,10255,대한민국,50428.8,당일 배송,2018. 12. 5.,4,23623.2,무주군,전라북도,사무용품,파스너,OFF-FA-10002791,"OIC Push Pins, Assorted Sizes",IN-2015-82911,2018. 12. 5.,호남,0
1,홈 오피스,김선일,JP-16135,10150,대한민국,57834,빠른 배송,2018. 11. 8.,2,28335.6,횡성군,강원도,사무용품,바인더,OFF-BI-10002277,"Wilson Jones 3-Hole Punch, Recycled",IN-2015-80888,2018. 11. 5.,강원,0
1,홈 오피스,김선일,JP-16135,10151,대한민국,34272,빠른 배송,2018. 11. 8.,2,4100.4,횡성군,강원도,사무용품,종이,OFF-PA-10000655,"Enermax Parchment Paper, Multicolor",IN-2015-80888,2018. 11. 5.,강원,0
1,홈 오피스,허지현,FG-14260,3896,대한민국,72460.8,빠른 배송,2016. 4. 17.,8,22276.8,평창군,강원도,사무용품,라벨,OFF-LA-10002875,"Novimex Shipping Labels, Adjustable",IN-2013-53042,2016. 4. 15.,강원,0
1,홈 오피스,허연경,MH-18115,4390,대한민국,51469.2,빠른 배송,2018. 7. 2.,1,17992.8,여주시,경기도,사무용품,봉투,OFF-EN-10002700,"Kraft Interoffice Envelope, with clear poly window",IN-2015-63374,2018. 6. 30.,수도권,0
1,홈 오피스,전용주,DH-13675,7940,대한민국,7825.95,빠른 배송,2018. 10. 4.,1,114.750000000,이천시,경기도,사무용품,파스너,OFF-FA-10003332,"Accos Push Pins, 12 Pack",ID-2015-74119,2018. 9. 30.,수도권,0.45
1,홈 오피스,민이슬,GM-14455,3715,대한민국,29590.2,빠른 배송,2016. 8. 5.,1,5324.4,과천시,경기도,사무용품,필기구,OFF-AR-10000242,"BIC Pencil Sharpener, Blue",IN-2013-70619,2016. 8. 1.,수도권,0
1,홈 오피스,박희주,PO-19180,9163,대한민국,13127.4,빠른 배송,2017. 3. 18.,1,3672,송파구,서울특별시,사무용품,라벨,OFF-LA-10004919,"Smead Color Coded Labels, Alphabetical",IN-2014-70178,2017. 3. 14.,수도권,0
1,홈 오피스,박희주,PO-19180,4375,대한민국,72301.68,빠른 배송,2018. 3. 9.,1,-31554.72,송파구,서울특별시,사무용품,수납용품,OFF-ST-10002834,"Smead File Cart, Single Width",ID-2015-69233,2018. 3. 4.,수도권,0.45
1,홈 오피스,박희주,PO-19180,9165,대한민국,31120.2,빠른 배송,2017. 3. 18.,1,0,송파구,서울특별시,사무용품,종이,OFF-PA-10003252,"Xerox Note Cards, 8.5 x 11",IN-2014-70178,2017. 3. 14.,수도권,0
1,홈 오피스,고소연,SU-20665,8588,대한민국,14137.2,빠른 배송,2017. 9. 21.,1,2386.8,연수구,인천광역시,사무용품,파스너,OFF-FA-10003893,"OIC Paper Clips, 12 Pack",IN-2014-43151,2017. 9. 18.,수도권,0
1,홈 오피스,배창재,RS-19870,6618,대한민국,72264.96,빠른 배송,2017. 4. 30.,2,9596.16,수원시,경기도,사무용품,가전,OFF-AP-10000904,"Cuisinart Coffee Grinder, Silver",IN-2014-31153,2017. 4. 25.,수도권,0.1
1,홈 오피스,윤은경,DB-13360,4719,대한민국,141314.472,빠른 배송,2018. 11. 18.,2,-57.528000000,안성시,경기도,사무용품,가전,OFF-AP-10001905,"KitchenAid Toaster, White",ID-2015-55989,2018. 11. 14.,수도권,0.17
1,홈 오피스,심용수,DW-13480,9890,대한민국,17790.84,빠른 배송,2016. 5. 13.,2,7876.44,화성시,경기도,사무용품,라벨,OFF-LA-10003381,"Novimex Removable Labels, Laser Printer Compatible",IN-2013-76401,2016. 5. 11.,수도권,0.1
1,홈 오피스,허연경,MH-18115,4393,대한민국,27907.2,빠른 배송,2018. 7. 2.,2,8874,여주시,경기도,사무용품,바인더,OFF-BI-10001867,"Acco Binder Covers, Recycled",IN-2015-63374,2018. 6. 30.,수도권,0
1,홈 오피스,허연경,MH-18115,4391,대한민국,107956.8,빠른 배송,2018. 7. 2.,2,44247.6,여주시,경기도,사무용품,바인더,OFF-BI-10002562,"Ibico Binding Machine, Durable",IN-2015-63374,2018. 6. 30.,수도권,0
1,홈 오피스,배세종,BS-11800,4479,대한민국,11621.88,빠른 배송,2016. 12. 8.,2,4889.88,하남시,경기도,사무용품,바인더,OFF-BI-10003806,"Avery Index Tab, Clear",IN-2013-49220,2016. 12. 6.,수도권,0.1
1,홈 오피스,장서희,JK-15640,4071,대한민국,83508.624,빠른 배송,2018. 5. 16.,2,15087.024,수원시,경기도,사무용품,바인더,OFF-BI-10004534,"Wilson Jones Binding Machine, Recycled",IN-2015-43018,2018. 5. 13.,수도권,0.17
1,홈 오피스,우시정,VP-21730,5170,대한민국,37619.64,빠른 배송,2015. 9. 19.,2,-875.160000000,하남시,경기도,사무용품,봉투,OFF-EN-10001789,"Kraft Peel and Seal, Set of 50",IN-2012-63598,2015. 9. 16.,수도권,0.1
1,홈 오피스,김희연,RM-19675,1480,대한민국,26824.572,빠른 배송,2017. 4. 18.,2,-23298.228,수원시,경기도,사무용품,봉투,OFF-EN-10004977,"Jiffy Manila Envelope, Recycled",ID-2014-63087,2017. 4. 13.,수도권,0.47
1,홈 오피스,윤은경,DB-13360,4717,대한민국,21472.632,빠른 배송,2018. 11. 18.,2,-3680.568,안성시,경기도,사무용품,일반 사무용품,OFF-SU-10003343,"Fiskars Scissors, Serrated",ID-2015-55989,2018. 11. 14.,수도권,0.47
1,홈 오피스,임현선,AD-10180,6414,대한민국,40330.8,빠른 배송,2017. 9. 22.,2,10036.8,시흥시,경기도,사무용품,파스너,OFF-FA-10003530,"OIC Clamps, Bulk Pack",IN-2014-64732,2017. 9. 20.,수도권,0
1,홈 오피스,배세종,BS-11800,4478,대한민국,23078.52,빠른 배송,2016. 12. 8.,2,2270.52,하남시,경기도,사무용품,파스너,OFF-FA-10001309,"Stockwell Thumb Tacks, 12 Pack",IN-2013-49220,2016. 12. 6.,수도권,0.1
1,홈 오피스,양다희,SW-20350,6803,대한민국,28190.556,빠른 배송,2017. 9. 17.,2,6892.956,과천시,경기도,사무용품,필기구,OFF-AR-10000387,"Sanford Highlighters, Water Color",IN-2014-38062,2017. 9. 12.,수도권,0.27
1,홈 오피스,류요환,AG-10765,8184,대한민국,846820.116,빠른 배송,2016. 12. 11.,2,193816.116,송파구,서울특별시,사무용품,가전,OFF-AP-10002090,"Hamilton Beach Refrigerator, Red",IN-2013-39336,2016. 12. 8.,수도권,0.17
1,홈 오피스,반윤형,ML-17755,6605,대한민국,51169.32,빠른 배송,2017. 5. 21.,2,11328.12,종로구,서울특별시,사무용품,바인더,OFF-BI-10001650,"Avery 3-Hole Punch, Economy",ID-2014-69170,2017. 5. 17.,수도권,0.1
1,홈 오피스,박희주,PO-19180,4377,대한민국,12172.68,빠른 배송,2018. 3. 9.,2,-1903.32,송파구,서울특별시,사무용품,바인더,OFF-BI-10004436,"Acco Hole Reinforcements, Recycled",ID-2015-69233,2018. 3. 4.,수도권,0.15
1,홈 오피스,차진미,SC-20050,8436,대한민국,52479,빠른 배송,2017. 6. 11.,2,-24143.4,서초구,서울특별시,사무용품,바인더,OFF-BI-10002632,"Acco Binding Machine, Recycled",ID-2014-52139,2017. 6. 8.,수도권,0.5
1,홈 오피스,고형진,BT-11485,6050,대한민국,51591.6,빠른 배송,2018. 5. 7.,2,15973.2,영등포구,서울특별시,사무용품,봉투,OFF-EN-10002434,"Kraft Manila Envelope, Recycled",IN-2015-71907,2018. 5. 5.,수도권,0
1,홈 오피스,임상훈,RB-19465,3111,대한민국,45716.4,빠른 배송,2018. 11. 20.,2,2692.8,강서구,서울특별시,사무용품,종이,OFF-PA-10001236,"Enermax Message Books, Recycled",IN-2015-75267,2018. 11. 18.,수도권,0
1,홈 오피스,백종수,RB-19705,7044,대한민국,45005.256,빠른 배송,2016. 9. 25.,2,7000.056,서대문구,서울특별시,사무용품,종이,OFF-PA-10001850,"Eaton Note Cards, Premium",IN-2013-59125,2016. 9. 21.,수도권,0.17
1,홈 오피스,신은정,SR-20740,1204,대한민국,16830,빠른 배송,2018. 5. 16.,2,795.6,강북구,서울특별시,사무용품,파스너,OFF-FA-10001184,"Stockwell Staples, Assorted Sizes",IN-2015-74805,2018. 5. 14.,수도권,0
1,홈 오피스,신은정,SR-20740,1203,대한민국,32680.8,빠른 배송,2018. 5. 16.,2,1285.2,강북구,서울특별시,사무용품,필기구,OFF-AR-10002111,"Sanford Highlighters, Easy-Erase",IN-2015-74805,2018. 5. 14.,수도권,0
1,홈 오피스,구대호,TC-21535,5771,대한민국,34700.4,빠른 배송,2015. 9. 12.,2,11444.4,양천구,서울특별시,사무용품,필기구,OFF-AR-10000249,"Sanford Highlighters, Fluorescent",IN-2012-36375,2015. 9. 9.,수도권,0
1,홈 오피스,나혜원,DR-12940,10771,대한민국,45838.8,빠른 배송,2017. 4. 16.,2,12362.4,중구,서울특별시,사무용품,필기구,OFF-AR-10003085,"Stanley Markers, Easy-Erase",IN-2014-84584,2017. 4. 12.,수도권,0
1,홈 오피스,임상훈,RB-19465,3046,대한민국,44229.24,빠른 배송,2017. 9. 20.,2,1450.44,강서구,서울특별시,사무용품,필기구,OFF-AR-10004456,"Binney & Smith Markers, Blue",IN-2014-36697,2017. 9. 17.,수도권,0.1
1,홈 오피스,전정한,MT-18070,9554,대한민국,60343.2,빠른 배송,2018. 1. 1.,2,550.8,중구,인천광역시,사무용품,바인더,OFF-BI-10001293,"Acco 3-Hole Punch, Clear",IN-2014-54267,2017. 12. 30.,수도권,0
1,홈 오피스,유해선,JJ-15760,6254,대한민국,29865.6,빠른 배송,2018. 10. 30.,2,2386.8,서구,인천광역시,사무용품,봉투,OFF-EN-10001157,"Ames Business Envelopes, Security-Tint",IN-2015-22718,2018. 10. 27.,수도권,0
1,홈 오피스,고소연,SU-20665,9679,대한민국,93268.8,빠른 배송,2018. 3. 31.,2,17686.8,연수구,인천광역시,사무용품,봉투,OFF-EN-10001136,"Kraft Interoffice Envelope, Recycled",IN-2015-17104,2018. 3. 27.,수도권,0
1,홈 오피스,고소연,SU-20665,9682,대한민국,286966.8,빠른 배송,2018. 3. 31.,2,106120.8,연수구,인천광역시,사무용품,수납용품,OFF-ST-10000704,"Rogers File Cart, Blue",IN-2015-17104,2018. 3. 27.,수도권,0
1,홈 오피스,유해선,JJ-15760,6253,대한민국,62240.4,빠른 배송,2018. 10. 30.,2,0,서구,인천광역시,사무용품,종이,OFF-PA-10003252,"Xerox Note Cards, 8.5 x 11",IN-2015-22718,2018. 10. 27.,수도권,0
1,홈 오피스,유해선,JJ-15760,10196,대한민국,18727.2,빠른 배송,2015. 10. 16.,2,2754,서구,인천광역시,사무용품,종이,OFF-PA-10003033,"Enermax Parchment Paper, Recycled",IN-2012-86460,2015. 10. 14.,수도권,0.4
1,홈 오피스,지혁수,NZ-18565,3124,대한민국,50949,빠른 배송,2016. 5. 7.,3,13678.2,과천시,경기도,사무용품,바인더,OFF-BI-10002364,"Acco Binder, Durable",IN-2013-44278,2016. 5. 5.,수도권,0
1,홈 오피스,권동탁,PP-18955,8849,대한민국,43421.4,빠른 배송,2016. 3. 23.,3,10832.4,구리시,경기도,사무용품,바인더,OFF-BI-10001326,"Cardinal Binder, Recycled",IN-2013-77822,2016. 3. 21.,수도권,0
1,홈 오피스,심용수,DW-13480,5143,대한민국,18075.42,빠른 배송,2018. 3. 23.,3,-14146.38,화성시,경기도,사무용품,봉투,OFF-EN-10000539,"Ames Clasp Envelope, with clear poly window",ID-2015-14892,2018. 3. 20.,수도권,0.45
1,홈 오피스,김희준,AB-10255,1356,대한민국,131200.56,빠른 배송,2017. 5. 13.,3,33525.36,광명시,경기도,사무용품,일반 사무용품,OFF-SU-10004814,"Fiskars Shears, High Speed",IN-2014-24762,2017. 5. 8.,수도권,0.1
1,홈 오피스,우시정,VP-21730,5168,대한민국,96169.68,빠른 배송,2015. 9. 19.,3,32001.48,하남시,경기도,사무용품,일반 사무용품,OFF-SU-10003789,"Fiskars Box Cutter, Steel",IN-2012-63598,2015. 9. 16.,수도권,0.1
1,홈 오피스,윤혜진,SD-20485,9407,대한민국,78478.902,빠른 배송,2018. 12. 17.,3,-1570.698,오산시,경기도,사무용품,일반 사무용품,OFF-SU-10004766,"Kleencut Shears, Easy Grip",ID-2015-32238,2018. 12. 13.,수도권,0.47
1,홈 오피스,양다희,SW-20350,6139,대한민국,150276.6,빠른 배송,2018. 6. 12.,3,52509.6,과천시,경기도,사무용품,종이,OFF-PA-10000453,"Xerox Cards & Envelopes, 8.5 x 11",IN-2015-74987,2018. 6. 10.,수도권,0
1,홈 오피스,우시정,VP-21730,5166,대한민국,30073.68,빠른 배송,2015. 9. 19.,3,13366.08,하남시,경기도,사무용품,파스너,OFF-FA-10002569,"Stockwell Staples, Metal",IN-2012-63598,2015. 9. 16.,수도권,0.1
1,홈 오피스,허연경,MH-18115,7314,대한민국,83446.2,빠른 배송,2017. 12. 15.,3,34975.8,여주시,경기도,사무용품,필기구,OFF-AR-10001770,"Binney & Smith Markers, Water Color",IN-2014-58012,2017. 12. 13.,수도권,0
1,홈 오피스,박선희,JL-15175,1574,대한민국,103469.616,빠른 배송,2018. 4. 12.,3,-24132.384,안양시,경기도,사무용품,필기구,OFF-AR-10001535,"Binney & Smith Sketch Pad, Blue",ID-2015-40260,2018. 4. 7.,수도권,0.27
1,홈 오피스,안유성,MP-18175,5200,대한민국,57699.054,빠른 배송,2017. 6. 28.,3,5464.854,안양시,경기도,사무용품,필기구,OFF-AR-10003592,"Sanford Pencil Sharpener, Fluorescent",IN-2014-45923,2017. 6. 25.,수도권,0.27
1,홈 오피스,안성진,CS-12400,4429,대한민국,40759.2,빠른 배송,2016. 1. 24.,3,6058.8,광진구,서울특별시,사무용품,바인더,OFF-BI-10000854,"Acco Binder Covers, Economy",IN-2013-54358,2016. 1. 22.,수도권,0
